word,label,formality
爱_v,1,0.0295219424177615
爱好_v,1,0.0162166214692479
八_m,1,0.0475746165421936
爸爸_n,1,0.0050593697389094
爸_n,1,0.0071104919402526
吧_u,1,0.0164197098868455
白天_n,1,0.0021099161027822
百_m,1,0.3687568330944603
班_n,1,0.1297492086841228
半_m,1,0.0477321031261114
帮_v,1,0.0035071880550038
帮忙_v,1,0.0032285998889437
包_v,1,0.0908137538625076
包子_n,1,0.0039387154225163
杯_n,1,0.1001070485295431
杯子_n,1,0.0286849668968692
北_nd,1,0.247477457909545
北边_nd,1,0.0386596710184325
本子_n,1,0.0029561990075354
比_v,1,0.0479346529613411
别人_r,1,0.0097482669678938
病_n,1,0.029658849708121
病人_n,1,0.0097845383150318
不_d,1,0.0684657591578059
不对_a,1,0.004659842112308
不用_d,1,0.0128158652400389
菜_n,1,0.0045535883964818
茶_n,1,0.042767057687265
差_v,1,0.0844600882721222
常_d,1,0.0464653748630072
常常_d,1,0.0622619489459462
唱_v,1,0.0111510302805634
车_n,1,0.2082348736681199
车站_n,1,0.0574510239564347
吃_v,1,0.0042631699863339
吃饭_v,1,0.0038163907802565
出_v,1,0.0328294894218443
出来_v,1,0.0037789471870688
出去_v,1,0.0017291069087494
穿_v,1,0.0193120551175811
床_n,1,0.0309118264005849
从_p,1,0.0993172772807179
错_v,1,0.0131232662358618
打车_v,1,0.0129550893279667
打开_v,1,0.0195972812355632
大_n,1,0.0323364520807293
大学_n,1,0.0389436330751054
大学生_n,1,0.0178686682378693
到_v,1,0.0586548251299612
得到_v,1,0.0288215775900524
的_n,1,0.1457317383571952
地_n,1,0.1001113647775449
地点_n,1,0.0146561333463812
地方_n,4,0.010388556349751
地图_n,1,0.013136229486513
弟弟_n,1,0.0150211327990548
弟_n,1,0.2184604864868282
点_n,1,0.0086484361280139
电_n,1,0.0139418317279955
电话_n,1,0.0189365172126433
电脑_n,1,0.0168666738387497
电视_n,1,0.0184487118312912
电视机_n,1,0.0158196490085449
电影_n,1,0.0095647278025737
电影院_n,1,0.0074306217166733
东_nd,1,0.3588957714265178
东边_nd,1,0.0277622897979926
东西_n,1,0.0050477381131596
动_v,1,0.0660492959462897
动作_n,1,0.0048170395892261
都_n,1,0.0353100510645874
读_v,1,0.1761850014425751
读书_v,1,0.0946458317416975
对不起_v,1,0.0116887369937186
多少_r,1,0.0603488370301323
饿_a,1,0.0284387416105913
儿子_n,1,0.0209853120525482
二_m,1,0.0878085624796961
饭_n,1,0.024913297257437
饭店_n,1,0.0091136404823635
房间_n,1,0.003543864939942
房子_n,1,0.007112314694372
放_v,1,0.0068835857340918
放假_v,1,0.0035291654073799
放学_v,1,0.0200412087613907
飞_v,1,0.0182124365866079
飞机_n,1,0.0151910376802111
风_n,1,0.3891498889249797
干_v,1,0.0085526688731944
干净_a,1,0.0098540315659439
高_a,1,0.2191067732292347
高兴_a,1,0.0029254249944247
告诉_v,1,0.0314572405604765
哥哥_n,1,0.0169707012522544
哥_n,1,0.0349945195903683
歌_n,1,0.0144691757744521
个_q,1,0.0243085856474766
给_v,1,0.0185273858720605
跟_n,1,0.0116779008582744
工人_n,1,0.0036559053862911
工作_v,1,0.0061193502969065
贵_a,1,0.074082637390575
国_n,1,0.1748474826712402
国家_n,1,0.1070055535530065
过_u,2,0.0311049189651123
还_v,1,0.0340163281412723
还是_d,1,0.0340959606104104
孩子_n,1,0.0068550378645027
汉语_nz,1,0.0075911250342584
汉字_nz,1,0.0153726692470455
行_v,3,0.4503423637207312
好看_a,1,0.0039126101666331
好听_a,1,0.0043210791142344
好玩儿_a,1,0.003490477029633
号_n,1,0.1078583998196902
喝_v,1,0.0078829641003782
和_q,1,0.0525235745453195
很_d,1,0.0127036823661705
后_nd,1,0.1047412503204824
后边_nd,1,0.0007409403551002
后天_nt,1,0.0193740847620545
话_n,1,0.0160513981439195
坏_a,1,0.0064169910070012
回答_v,1,0.1265354869004125
回来_v,1,0.0018564979344272
回去_v,1,0.0026355827691421
火车_n,1,0.0068667178991389
机场_n,1,0.0258246398155077
几_r,1,0.0619434146801976
记_v,1,0.0563759291809575
记得_v,1,0.0355625388873925
家_n,1,0.0401993052507785
家人_n,1,0.0286667693932698
间_v,1,0.414488686611537
见面_v,1,0.0423130234524822
觉得_v,1,0.0491850404848919
教_v,1,0.0393358924801459
姐姐_n,1,0.0191863600622139
姐_n,1,0.0235366832911823
介绍_v,1,0.0264239516734355
今年_nt,1,0.035413005748542
今天_nt,1,0.0074520213554248
进_v,1,0.0254455407453944
进来_v,1,0.0035690038963197
进去_v,1,0.003099059791903
九_m,1,0.1100224290038718
就_v,1,0.0242454991251163
开_v,1,0.0069103158268061
开车_v,1,0.0038998181979511
开会_v,1,0.0062792199493097
看_v,6,0.0347027507135665
看病_v,1,0.0182211380316347
看见_v,1,0.0170448958673092
考_n,1,0.3579873367976685
考试_v,1,0.0338171701342927
渴_a,1,0.1321552894381516
课_v,1,0.0275255162970813
课本_n,1,0.0181094045696243
课文_n,1,0.0063696387941958
口_n,1,0.0421175535177421
块_n,1,0.0209086739693917
快_a,1,0.0055686880916465
来_v,1,0.1075239467840657
老人_n,1,0.0366585756545843
老师_n,1,0.0650752973347644
了_v,3,0.0435102383456166
累_a,1,0.033156107124645
冷_a,1,0.0420675256438902
里_nd,1,0.0555162377050646
里边_n,1,0.0023059620289855
零_a,1,0.1452657144088746
六_nt,1,0.0622584119495603
楼_n,1,0.2374410953061551
路_n,1,0.1567803366185809
路口_n,1,0.0375329527236488
路上_nl,1,0.0117395200144068
