word,label,formality
菜园_n,1,0.4058001096855732
后辈_n,3,0.3666219372472457
郊游_v,2,0.4378540652707899
平庸_a,4,0.4646110808309862
竭尽全力_i,3,0.2920246835696946
忙里偷闲_i,3,0.2894352652551354
险恶_a,3,0.4604019379944661
未卜先知_i,4,0.2920740958527112
多才多艺_i,1,0.3037477008350617
反省_v,2,0.4428327056540317
息怒_v,3,0.4428327056540317
倒计时_v,2,0.3019080416682413
心平气和_i,3,0.2894352652551354
种田_v,2,0.4784270160265645
拜见_v,3,0.4386235628175117
为止_v,2,0.4428327056540317
耙_v,4,0.4615127833286295
能干_a,2,0.4646110808309862
饥渴_a,3,0.4577631073968903
老奶奶_n,1,0.2727169018901872
肚皮_n,1,0.3734699106813415
泰斗_n,4,0.4058001096855732
交付_v,3,0.4899405747157131
